Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Jerry Rice*+,SFO,WR,25,12,12,0,0,0,0,0,8,51,6.38,1,65,1078,16.58,22,2,,23,,,249,313.9,317.9,281.4,160,1,1
Joe Montana*+,SFO,QB,31,13,11,266,398,3054,31,13,35,141,4.03,1,0,0,,0,3,,1,,,237,237.3,257.8,250.3,95,1,2
Charles White*+,RAM,RB,29,15,12,0,0,0,0,0,324,1374,4.24,11,23,121,5.26,0,8,,11,,,208,230.5,240.5,219.0,95,1,3
Randall Cunningham,PHI,QB,24,12,12,223,406,2786,23,12,76,505,6.64,3,1,-3,-3.00,0,12,,3,,,236,236.6,260.6,248.1,94,2,4
Herschel Walker*,DAL,RB,25,12,11,0,0,0,0,0,209,891,4.26,7,60,715,11.92,1,4,,8,,,205,264.6,272.6,234.6,92,2,5
John Elway*,DEN,QB,27,12,12,224,410,3198,19,12,66,304,4.61,4,0,0,,0,2,,4,,,232,232.3,251.3,244.3,90,3,6
Mark Bavaro*+,NYG,TE,24,12,12,0,0,0,0,0,0,0,,0,55,867,15.76,8,2,,8,,,133,187.7,191.7,160.2,88,1,7
Neil Lomax*,STL,QB,28,12,12,275,463,3387,24,12,29,107,3.69,0,0,0,,0,7,,0,,,211,211.2,232.7,223.2,69,4,8
J.T. Smith,STL,WR,32,15,14,0,0,0,0,0,0,0,,0,91,1117,12.27,8,2,,8,,,158,248.7,252.7,203.2,69,2,9
Dan Marino*,MIA,QB,26,12,12,263,444,3245,26,13,12,-5,-0.42,1,0,0,,0,5,,1,,,208,208.3,226.8,221.3,66,5,10
Eric Dickerson*+,2TM,RB,27,12,10,0,0,0,0,0,283,1288,4.55,6,18,171,9.50,0,7,,6,,,175,192.9,202.4,183.9,63,3,11
Curt Warner*,SEA,RB,26,12,12,0,0,0,0,0,234,985,4.21,8,17,167,9.82,2,4,,10,,,171,188.2,196.2,179.7,59,4,12
Gary Clark*+,WAS,WR,25,12,11,0,0,0,0,0,1,0,0.00,0,56,1066,19.04,7,3,,7,,,146,201.6,206.1,173.6,57,3,13
Bernie Kosar*,CLE,QB,24,12,12,241,389,3033,22,9,15,22,1.47,1,0,0,,0,2,,1,,,198,197.5,210.5,206.5,56,6,14
Carlos Carson*,KAN,WR,29,12,12,0,0,0,0,0,1,-7,-7.00,0,55,1044,18.98,7,1,,7,,,145,199.7,203.2,172.2,56,4,15
Mike Quick*,PHI,WR,28,12,12,0,0,0,0,0,0,0,,0,46,790,17.17,11,3,,11,,,142,188.0,192.5,165.0,54,5,16
Steve Largent*,SEA,WR,33,13,13,0,2,0,0,0,2,33,16.50,0,58,912,15.72,8,2,,8,,,141,198.5,202.5,169.5,52,6,17
Albert Bentley,IND,RB,27,12,4,0,0,0,0,0,142,631,4.44,7,34,447,13.15,2,3,,9,,,159,192.8,200.3,175.8,46,5,18
Anthony Carter*,MIN,WR,27,12,11,0,0,0,0,0,0,0,,0,38,922,24.26,7,0,,7,,,134,172.2,175.2,153.2,46,7,19
Drew Hill,HOU,WR,31,12,12,0,1,0,0,0,0,0,,0,49,989,20.18,6,1,,6,,,134,182.9,186.4,158.4,45,8,20
Robert Awalt,STL,TE,23,12,9,0,0,0,0,0,2,-9,-4.50,0,42,526,12.52,6,0,,6,,,88,129.7,132.7,108.7,43,2,21
Earnest Byner,CLE,RB,25,12,12,0,0,0,0,0,105,432,4.11,8,52,552,10.62,2,5,,10,,,153,205.4,213.9,179.4,41,6,22
Warren Moon,HOU,QB,31,12,12,184,368,2806,21,18,34,112,3.29,3,0,0,,0,8,,3,,,181,181.4,209.4,199.4,40,7,23
Al Toon*,NYJ,WR,24,12,11,0,0,0,0,0,0,0,,0,68,976,14.35,5,0,,5,,,128,195.6,198.6,161.6,39,9,24
Ernest Givins,HOU,WR,23,12,12,0,0,0,0,0,1,-13,-13.00,0,53,933,17.60,6,2,,6,,,126,179.0,183.0,152.5,38,10,25
Roger Craig*,SFO,FB,27,14,14,0,0,0,0,0,215,815,3.79,3,66,492,7.45,1,5,,4,,,150,215.7,224.2,182.7,37,7,26
Jim Kelly*,BUF,QB,27,12,12,250,419,2798,19,11,29,133,4.59,0,1,35,35.00,0,6,,0,,,177,177.7,197.7,188.2,35,8,27
Stump Mitchell,STL,RB,28,12,12,1,3,17,0,0,203,781,3.85,3,45,397,8.82,2,3,,5,,,145,190.5,198.0,168.0,33,8,28
Webster Slaughter,CLE,WR,23,12,12,0,0,0,0,0,0,0,,0,47,806,17.15,7,1,,7,,,122,168.6,172.1,145.1,33,11,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd Christensen*,RAI,TE,31,12,12,0,0,0,0,0,0,0,,0,47,663,14.11,2,0,,2,,,78,125.3,128.3,101.8,33,3,30
Marcus Allen*,RAI,RB,27,12,12,1,2,23,0,0,200,754,3.77,5,51,410,8.04,0,3,,5,,,144,195.3,202.8,169.8,32,9,31
Mark Clayton,MIA,WR,26,12,12,0,0,0,0,0,2,8,4.00,0,46,776,16.87,7,0,,7,,,120,166.4,169.4,143.4,32,12,32
Boomer Esiason,CIN,QB,26,12,12,240,440,3321,16,19,52,241,4.63,0,0,0,,0,10,,0,,,173,172.9,202.9,191.9,31,9,33
Troy Stradford,MIA,RB,23,12,5,1,1,6,0,0,145,619,4.27,6,48,457,9.52,1,6,,7,,,144,191.8,200.8,167.8,31,10,34
James Lofton,RAI,WR,31,12,12,0,0,0,0,0,1,1,1.00,0,41,880,21.46,5,0,,5,,,118,159.1,162.1,138.6,30,13,35
Eric Martin,NOR,WR,26,15,11,0,0,0,0,0,0,0,,0,44,778,17.68,7,3,,7,,,117,160.8,165.3,138.8,28,14,36
Neal Anderson,CHI,RB,23,11,10,0,0,0,0,0,129,586,4.54,3,47,467,9.94,3,2,,6,,,139,186.3,193.3,162.8,27,11,37
Wade Wilson,MIN,QB,28,12,7,140,264,2106,14,13,41,263,6.41,5,0,0,,0,3,,5,,,168,167.5,188.0,180.5,26,10,38
Willie Gault,CHI,WR,27,12,12,0,0,0,0,0,2,16,8.00,0,35,705,20.14,7,0,,7,,,114,149.1,152.1,131.6,26,16,39
Pete Mandley,DET,WR,26,12,12,0,0,0,0,0,1,3,3.00,0,58,720,12.41,7,0,,7,,,114,172.3,175.3,143.3,26,15,40
Kellen Winslow*,SDG,TE,30,12,12,0,0,0,0,0,0,0,,0,53,519,9.79,3,1,,3,,,69,121.9,125.4,95.4,24,4,41
Dave Krieg,SEA,QB,29,12,12,178,294,2131,23,15,36,155,4.31,2,0,0,,0,11,,2,,,164,163.7,190.2,178.7,22,11,42
Johnny Hector,NYJ,RB,27,11,6,0,0,0,0,0,111,435,3.92,11,32,249,7.78,0,2,,11,,,132,164.4,171.4,148.4,20,12,43
Vance Johnson,DEN,WR,24,11,9,0,1,0,0,0,1,-8,-8.00,0,42,684,16.29,7,1,,7,,,109,150.6,154.1,129.6,20,17,44
Mark Duper,MIA,WR,28,11,11,0,0,0,0,0,0,0,,0,33,597,18.09,8,0,,8,,,108,140.7,143.7,124.2,19,18,45
Andre Reed,BUF,WR,23,12,12,0,0,0,0,0,1,1,1.00,0,57,752,13.19,5,0,,5,,,105,162.3,165.3,133.8,17,19,46
Mike Rozier*,HOU,RB,26,11,11,0,0,0,0,0,229,957,4.18,3,27,192,7.11,0,5,,3,,,128,154.9,163.4,141.4,16,13,47
Steve Jordan*,MIN,TE,26,12,12,0,0,0,0,0,0,0,,0,35,490,14.00,2,1,,2,,,60,95.0,98.5,77.5,15,6,48
Doug Cosbie,DAL,TE,31,12,12,0,0,0,0,0,1,-5,-5.00,0,36,421,11.69,3,0,,3,,,60,95.6,98.6,77.6,15,7,49
Calvin Magee,TAM,TE,24,11,11,0,0,0,0,0,0,0,,0,34,424,12.47,3,0,,3,,,60,94.4,97.4,77.4,15,5,50
Dalton Hilliard,NOR,RB,23,12,1,1,1,23,1,0,123,508,4.13,7,23,264,11.48,1,4,,8,,,126,149.1,157.1,137.6,14,14,51
Mickey Shuler,NYJ,TE,31,11,10,0,0,0,0,0,0,0,,0,43,434,10.09,3,2,,3,,,59,102.4,106.4,80.9,14,8,52
Kevin Mack*,CLE,FB,25,12,12,0,0,0,0,0,201,735,3.66,5,32,223,6.97,1,6,,6,,,126,157.8,166.8,141.8,13,15,53
Chris Burkett,BUF,WR,25,12,12,0,0,0,0,0,0,0,,0,56,765,13.66,4,1,,4,,,100,155.5,159.0,127.5,11,20,54
Lionel James,SDG,WR,25,12,11,0,0,0,0,0,27,102,3.78,2,41,593,14.46,3,6,,6,,,100,140.5,149.5,120.0,11,22,55
Roy Green,STL,WR,30,12,12,0,0,0,0,0,2,34,17.00,0,43,731,17.00,4,1,,4,,,100,142.5,146.0,121.0,11,21,56
Rodney Holman,CIN,TE,27,12,12,0,0,0,0,0,0,0,,0,28,438,15.64,2,0,,2,,,56,83.8,86.8,69.8,11,9,57
Kelvin Bryant,WAS,RB,27,11,1,0,1,0,0,0,77,406,5.27,1,43,490,11.40,5,4,,6,,,122,164.6,172.6,143.1,9,16,58
John Tice,NOR,TE,27,12,8,0,0,0,0,0,0,0,,0,16,181,11.31,6,0,,6,,,54,70.1,73.1,62.1,9,10,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rueben Mayes*,NOR,RB,24,12,12,0,0,0,0,0,243,917,3.77,5,15,68,4.53,0,8,,5,,,121,135.5,142.5,128.0,8,17,60
Earl Ferrell,STL,FB,29,11,11,0,0,0,0,0,113,512,4.53,7,23,262,11.39,0,0,,7,,,119,142.4,148.4,130.9,7,18,61
Brian Brennan,CLE,WR,25,13,1,0,0,0,0,0,0,0,,0,43,607,14.12,6,1,,6,,,96,138.7,142.2,117.2,7,23,62
Henry Ellard,RAM,WR,26,12,12,0,0,0,0,0,1,4,4.00,0,51,799,15.67,3,3,,3,,,95,146.3,150.8,120.8,7,24,63
Sammy Winder,DEN,RB,28,12,10,0,0,0,0,0,196,741,3.78,6,14,74,5.29,1,5,,7,,,119,132.5,138.0,125.5,6,19,64
Ronnie Harmon,BUF,RB,23,12,10,0,0,0,0,0,116,485,4.18,2,56,477,8.52,2,2,,4,,,118,174.2,181.2,146.2,6,20,65
Stephone Paige,KAN,WR,26,12,11,0,0,0,0,0,0,0,,0,43,707,16.44,4,0,,4,,,95,137.7,140.7,116.2,6,25,66
Gerald Riggs*,ATL,RB,27,12,12,0,0,0,0,0,203,875,4.31,2,25,199,7.96,0,4,,2,,,115,140.4,148.4,127.9,3,22,67
Larry Kinnebrew,CIN,FB,28,11,8,0,0,0,0,0,145,570,3.93,8,9,114,12.67,0,1,,8,,,115,124.4,130.9,119.9,3,21,68
John Williams,SEA,FB,23,12,10,0,0,0,0,0,113,500,4.42,1,38,420,11.05,3,2,,4,,,114,152.0,159.0,133.0,2,23,69
Art Monk,WAS,WR,30,9,9,0,0,0,0,0,6,63,10.50,0,38,483,12.71,6,0,,6,,,91,128.6,131.6,109.6,2,26,70
Floyd Dixon,ATL,WR,23,12,12,0,0,0,0,0,3,-3,-1.00,0,36,600,16.67,5,0,,5,,,90,125.7,128.7,107.7,1,27,71
Mike Renfro,DAL,WR,32,14,11,0,0,0,0,0,0,0,,0,46,662,14.39,4,1,,4,,,89,135.2,138.7,112.2,1,28,72
John Frank,SFO,TE,25,12,5,0,0,0,0,0,1,2,2.00,0,26,296,11.38,3,2,,3,,,46,71.8,75.8,58.8,1,11,73
Ken O'Brien,NYJ,QB,27,12,12,234,393,2696,13,8,30,61,2.03,0,0,0,,0,8,,0,,,142,141.9,156.9,149.9,,12,74
Phil Simms,NYG,QB,32,9,9,163,282,2230,17,9,14,44,3.14,0,0,0,,0,4,,0,,,140,139.6,153.6,148.6,,13,75
Bobby Hebert,NOR,QB,27,12,12,164,294,2119,15,9,13,95,7.31,0,0,0,,0,4,,0,,,132,132.3,146.3,141.3,,14,76
Jay Schroeder,WAS,QB,26,11,10,129,267,1878,12,10,26,120,4.62,3,0,0,,0,5,,3,,,128,128.1,146.6,138.1,,15,77
Marc Wilson,RAI,QB,30,15,7,152,266,2070,12,8,17,91,5.35,0,0,0,,0,1,,0,,,123,122.9,134.4,130.9,,16,78
Bill Kenney,KAN,QB,32,11,8,154,273,2107,15,9,12,-2,-0.17,0,0,0,,0,8,,0,,,118,118.1,134.1,127.1,,17,
Danny White,DAL,QB,35,11,9,215,362,2617,12,17,10,14,1.40,1,0,0,,0,9,,1,,,117,117.1,141.6,134.1,,18,
Jim McMahon,CHI,QB,28,7,6,125,210,1639,12,8,22,88,4.00,2,0,0,,0,2,,2,,,116,116.4,128.4,124.4,,19,
Dan Fouts,SDG,QB,36,11,10,206,364,2517,10,15,12,0,0.00,2,0,0,,0,10,,2,,,113,112.7,135.7,127.7,,20,
Tony Collins,NWE,RB,28,13,11,0,0,0,0,0,147,474,3.22,3,44,347,7.89,3,6,,6,,,112,156.1,165.1,134.1,,25,
Anthony Toney,PHI,FB,25,11,11,0,1,0,0,0,127,473,3.72,5,39,341,8.74,1,5,,6,,,112,151.4,159.9,131.9,,24,
Steve DeBerg,TAM,QB,33,12,8,159,275,1891,14,7,8,-8,-1.00,0,0,0,,0,7,,0,,,110,109.8,123.3,116.8,,21,
Jim Everett,RAM,QB,24,11,11,162,302,2064,10,13,18,83,4.61,1,0,0,,0,2,,1,,,109,108.9,125.9,121.9,,22,
Chuck Long,DET,QB,24,12,12,232,416,2598,11,20,22,64,2.91,0,0,0,,0,8,,0,,,106,106.3,133.3,126.3,,23,
Scott Campbell,ATL,QB,25,12,9,136,260,1728,11,14,21,102,4.86,2,0,0,,0,4,,2,,,103,103.3,125.3,117.3,,24,
Bo Jackson,RAI,RB,25,7,5,0,0,0,0,0,81,554,6.84,4,16,136,8.50,2,2,,6,,,103,119.0,126.0,111.0,,26,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Anderson,SDG,RB,26,12,7,0,0,0,0,0,80,260,3.25,3,47,503,10.70,2,4,,5,,,102,149.3,157.3,125.8,,27,
Walter Payton,CHI,RB,34,12,12,0,1,0,0,1,146,533,3.65,4,33,217,6.58,1,5,,5,,,98,131.0,140.5,115.5,,28,
George Rogers,WAS,RB,29,11,9,0,0,0,0,0,163,613,3.76,6,4,23,5.75,0,2,,6,,,98,101.6,105.6,99.6,,29,
Christian Okoye,KAN,FB,26,12,12,0,0,0,0,0,157,660,4.20,3,24,169,7.04,0,5,,3,,,96,119.9,128.4,107.9,,30,
Joe Morris,NYG,RB,27,11,10,0,0,0,0,0,193,658,3.41,3,11,114,10.36,0,2,,3,,,93,104.2,111.2,98.7,,31,
Gerald Carter,TAM,WR,30,12,12,0,0,0,0,0,0,0,,0,38,586,15.42,5,0,,5,,,89,126.6,129.6,107.6,,29,
Lionel Manuel,NYG,WR,25,12,12,0,0,0,0,0,1,-10,-10.00,0,30,545,18.17,6,1,,6,,,89,118.5,122.0,103.5,,30,
Steve Young,SFO,QB,26,8,3,37,69,570,10,0,26,190,7.31,1,0,0,,0,0,,1,,,88,87.8,93.8,87.8,,25,
Bill Brooks,IND,WR,23,12,12,0,0,0,0,0,2,-2,-1.00,0,51,722,14.16,3,3,,3,,,87,138.0,142.5,112.5,,31,
Darrin Nelson,MIN,RB,28,10,9,0,0,0,0,0,131,642,4.90,2,26,129,4.96,0,2,,2,,,87,113.1,120.1,100.1,,32,
Mark Malone,PIT,QB,29,12,12,156,336,1896,6,19,34,162,4.76,3,0,0,,0,10,,3,,,86,86.0,116.0,105.0,,26,
Stanley Morgan*,NWE,WR,32,10,9,0,0,0,0,0,0,0,,0,40,672,16.80,3,0,,3,,,85,125.2,128.2,105.2,,32,
James Wilder,TAM,FB,29,12,12,0,0,0,0,0,106,488,4.60,0,40,328,8.20,1,3,,1,,,85,124.6,132.1,104.6,,33,
Freeman McNeil,NYJ,RB,28,9,8,0,0,0,0,0,121,530,4.38,0,24,262,10.92,1,1,,1,,,84,108.2,114.7,96.2,,34,
Walter Stanley,GNB,WR,25,12,12,0,0,0,0,0,4,38,9.50,0,38,672,17.68,3,5,,3,,,84,122.0,127.5,103.0,,33,
Doug Williams,WAS,QB,32,5,2,81,143,1156,11,5,7,9,1.29,1,0,0,,0,3,,1,,,84,84.1,93.6,89.1,,27,
Tom Rathman,SFO,FB,25,12,7,0,0,0,0,0,62,257,4.15,1,30,329,10.97,3,1,,4,,,82,111.6,118.1,96.6,,35,
Keith Byars,PHI,RB,24,10,8,0,0,0,0,0,116,426,3.67,3,21,177,8.43,1,3,,4,,,81,102.3,109.8,91.8,,36,
Kelvin Edwards,DAL,WR,23,13,9,0,0,0,0,0,2,61,30.50,1,34,521,15.32,3,1,,4,,,81,115.2,118.7,98.2,,34,
Ricky Sanders,WAS,WR,27,12,5,0,0,0,0,0,1,-4,-4.00,0,37,630,17.03,3,0,,3,,,81,117.6,120.6,99.1,,35,
Irving Fryar,NWE,WR,25,12,12,0,0,0,0,0,9,52,5.78,0,31,467,15.06,5,2,,5,,,80,110.9,114.9,95.4,,36,
Matt Bouza,IND,WR,28,12,12,0,0,0,0,0,0,0,,0,42,569,13.55,4,2,,4,,,79,120.9,124.9,99.9,,37,
Earnest Jackson,PIT,FB,28,12,9,0,0,0,0,0,180,696,3.87,1,7,52,7.43,0,2,,1,,,79,85.8,89.8,82.3,,38,
Robb Riddick,BUF,RB,30,6,1,1,1,35,0,0,59,221,3.75,5,15,96,6.40,3,2,,8,,,79,94.1,98.1,86.6,,37,
Steve Grogan,NWE,QB,34,7,6,93,161,1183,10,9,20,37,1.85,2,0,0,,0,8,,2,,,77,77.0,93.0,86.0,,28,
Stanford Jennings,CIN,RB,25,12,5,0,0,0,0,0,70,314,4.49,1,35,277,7.91,2,0,,3,,,77,112.1,118.1,94.6,,39,
Eddie Brown,CIN,WR,25,12,12,0,0,0,0,0,1,0,0.00,0,44,608,13.82,3,3,,3,,,76,119.8,124.3,97.8,,38,
Ray Butler,SEA,WR,31,12,3,0,0,0,0,0,0,0,,0,33,465,14.09,5,1,,5,,,76,108.5,112.0,92.0,,39,
Frank Pollard,PIT,FB,30,12,7,0,0,0,0,0,128,536,4.19,3,14,77,5.50,0,3,,3,,,76,90.3,94.8,83.3,,40,
Walter Abercrombie,PIT,RB,28,12,12,0,0,0,0,0,123,459,3.73,2,24,209,8.71,0,4,,2,,,75,98.8,106.8,86.8,,41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Dozier,MIN,RB,22,9,3,0,0,0,0,0,69,257,3.72,5,12,89,7.42,2,2,,7,,,75,86.6,90.6,80.6,,42,
Mike Wilson,SFO,WR,29,11,8,0,0,0,0,0,0,0,,0,29,450,15.52,5,0,,5,,,75,104.0,107.0,89.5,,40,
James Brooks,CIN,RB,29,9,7,0,0,0,0,0,94,290,3.09,1,22,272,12.36,2,0,,3,,,74,96.2,102.2,85.2,,43,
Ricky Nattiel,DEN,WR,21,12,3,0,0,0,0,0,2,13,6.50,0,31,630,20.32,2,2,,2,,,74,105.3,109.3,89.8,,41,
Wes Chandler,SDG,WR,31,12,11,0,0,0,0,0,0,0,,0,39,617,15.82,2,1,,2,,,73,111.7,115.2,92.2,,42,
Jeff Smith,TAM,RB,25,12,8,0,0,0,0,0,100,309,3.09,2,20,197,9.85,2,2,,4,,,73,92.6,99.6,82.6,,44,
Tony Dorsett,DAL,RB,33,12,6,0,0,0,0,0,130,456,3.51,1,19,177,9.32,1,3,,2,,,72,91.3,98.8,81.8,,45,
Herman Heard,KAN,RB,26,12,6,0,0,0,0,0,82,466,5.68,3,14,118,8.43,0,5,,3,,,71,85.4,93.9,78.4,,46,
Gary Hogeboom,IND,QB,29,6,6,99,168,1145,9,5,3,3,1.00,0,0,0,,0,1,,0,,,71,71.1,79.6,76.1,,29,
Ron Brown,RAM,WR,26,12,11,0,0,0,0,0,2,22,11.00,0,26,521,20.04,2,2,,3,,,70,96.3,100.3,83.3,,43,
Garry James,DET,RB,24,8,7,0,0,0,0,0,82,270,3.29,4,16,215,13.44,0,3,,4,,,70,85.5,93.0,77.5,,47,
Aubrey Matthews,ATL,WR,25,12,6,0,0,0,0,0,1,-4,-4.00,0,32,537,16.78,3,2,,3,,,69,101.3,105.3,85.3,,44,
Kenneth Davis,GNB,RB,25,10,8,0,0,0,0,0,109,413,3.79,3,14,110,7.86,0,2,,3,,,68,82.3,89.3,75.3,,48,
Kenny Jackson,PHI,WR,25,12,12,0,0,0,0,0,6,27,4.50,0,21,471,22.43,3,1,,3,,,67,87.8,91.3,77.3,,45,
Gene Lang,DEN,FB,25,12,8,0,1,0,0,0,89,303,3.40,2,17,130,7.65,2,0,,4,,,67,84.3,90.3,75.8,,49,
Jack Trudeau,IND,QB,25,10,8,128,229,1587,6,6,15,7,0.47,0,0,0,,0,10,,0,,,66,66.2,80.2,72.2,,31,
Randy Wright,GNB,QB,26,9,7,132,247,1507,6,11,13,70,5.38,0,0,0,,0,3,,0,,,66,66.3,81.8,77.3,,30,
Phil Epps,GNB,WR,29,10,9,0,0,0,0,0,1,0,0.00,0,34,516,15.18,2,1,,2,,,63,96.6,100.1,79.6,,48,
Timmy Newsome,DAL,FB,29,11,8,0,0,0,0,0,25,121,4.84,2,34,274,8.06,2,1,,4,,,63,96.5,103.0,79.5,,50,
John Stallworth,PIT,WR,35,12,11,0,0,0,0,0,0,0,,0,41,521,12.71,2,1,,2,,,63,104.1,107.6,83.6,,46,
Dokie Williams,RAI,WR,27,11,5,0,0,0,0,0,0,0,,0,21,330,15.71,5,0,,5,,,63,84.0,87.0,73.5,,47,
Mark Carrier,TAM,WR,22,10,5,0,0,0,0,0,0,0,,0,26,423,16.27,3,0,,3,,,60,86.3,89.3,73.3,,49,
Mike Jones,NOR,WR,27,12,7,0,0,0,0,0,0,0,,0,27,420,15.56,3,1,,3,,,59,86.0,89.5,72.5,,50,
Frankie Neal,GNB,WR,22,12,3,0,1,0,0,0,1,0,0.00,0,36,420,11.67,3,1,,3,,,59,95.0,98.5,77.0,,51,
Dwight Clark,SFO,WR,30,13,3,0,0,0,0,0,0,0,,0,24,290,12.08,5,1,,5,,,58,82.0,85.5,70.0,,52,
Vince Evans,RAI,QB,32,3,3,39,83,630,5,4,11,144,13.09,1,0,0,,0,0,,1,,,58,57.6,67.6,61.6,,32,
Brent Fullwood,GNB,FB,24,11,1,0,0,0,0,0,84,274,3.26,5,2,11,5.50,0,2,,5,,,57,58.5,62.5,57.5,,51,
Cedric Jones,NWE,WR,27,12,4,0,1,0,0,0,0,0,,0,25,388,15.52,3,0,,3,,,57,81.8,84.8,69.3,,54,
Don Majkowski,GNB,QB,23,7,5,55,127,875,5,3,15,127,8.47,0,0,0,,0,5,,0,,,57,56.7,68.2,59.7,,34,
James Pruitt,MIA,WR,23,12,1,0,0,0,0,0,0,0,,0,26,404,15.54,3,1,,3,,,57,83.4,86.9,70.4,,53,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Ramsey,NWE,QB,26,9,3,71,134,898,6,6,13,75,5.77,1,0,0,,0,4,,1,,,57,57.4,68.4,63.4,,33,
George Adams,NYG,FB,25,12,7,0,0,0,0,0,61,169,2.77,1,35,298,8.51,1,3,,2,,,56,90.7,98.2,73.2,,53,
Mark Jackson,DEN,WR,24,12,11,0,0,0,0,0,0,0,,0,26,436,16.77,2,0,,2,,,56,81.6,84.6,68.6,,56,
James Jones,DET,FB,26,11,11,0,1,0,0,1,96,342,3.56,0,34,262,7.71,0,2,,0,,,56,90.4,98.4,74.4,,52,
Mike Martin,CIN,WR,27,12,0,0,0,0,0,0,0,0,,0,20,394,19.70,3,1,,3,,,56,76.4,79.9,66.4,,55,
