Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
Paul Ott Carruth,GNB,FB,26,12,5,1,1,3,1,0,64,192,3.00,3,10,78,7.80,1,0,,4,,,55,65.1,68.1,60.1,,54,
Leo Lewis,MIN,WR,31,12,12,0,0,0,0,0,5,-7,-1.40,0,24,383,15.96,2,1,,3,,,55,78.6,82.1,66.6,,57,
Vinny Testaverde,TAM,QB,24,6,4,71,165,1081,5,6,13,50,3.85,1,0,0,,0,7,,1,,,55,55.2,67.7,61.2,,35,
Curtis Duncan,HOU,WR,22,10,0,0,0,0,0,0,0,0,,0,13,237,18.23,5,0,,5,,,54,66.7,69.7,60.2,,58,
Steve Pelluer,DAL,QB,25,12,4,55,101,642,3,2,25,142,5.68,1,0,0,,0,0,,1,,,54,53.9,61.9,55.9,,37,
Mike Tomczak,CHI,QB,25,12,6,97,178,1220,5,10,18,54,3.00,1,0,0,,0,6,,1,,,54,54.2,70.2,64.2,,36,
Lorenzo Hampton,MIA,RB,25,12,7,0,0,0,0,0,75,289,3.85,1,23,223,9.70,0,4,,1,,,53,76.2,84.2,64.7,,55,
Dennis McKinnon,CHI,WR,26,12,0,0,0,0,0,0,0,0,,0,27,406,15.04,1,6,,3,,,53,79.6,85.6,66.1,,59,
Anthony Allen,WAS,WR,28,3,3,0,0,0,0,0,0,0,,0,13,337,25.92,3,0,,3,,,52,64.7,67.7,58.2,,61,
Bruce Hill,TAM,WR,23,8,1,0,0,0,0,0,3,3,1.00,0,23,403,17.52,2,1,,2,,,52,74.6,78.1,63.1,,62,
Walter Murray,IND,WR,25,14,3,0,0,0,0,0,0,0,,0,20,339,16.95,3,0,,3,,,52,71.9,74.9,61.9,,60,
Daryl Turner,SEA,WR,26,12,8,0,0,0,0,0,0,0,,0,14,153,10.93,6,0,,6,,,51,65.3,68.3,58.3,,63,
Alfred Anderson,MIN,FB,26,10,10,0,0,0,0,0,68,319,4.69,2,7,69,9.86,0,1,,2,,,50,56.8,60.3,53.3,,56,
Stacey Bailey,ATL,WR,27,7,6,0,0,0,0,0,0,0,,0,20,325,16.25,3,1,,3,,,50,69.5,73.0,59.5,,65,
James Brim,MIN,WR,24,3,3,0,0,0,0,0,2,36,18.00,1,18,282,15.67,2,0,,3,,,50,67.8,70.8,58.8,,64,
Cris Collinsworth,CIN,WR,28,8,6,0,0,0,0,0,0,0,,0,31,494,15.94,0,0,,0,,,49,80.4,83.4,64.9,,66,
Joe Cribbs,SFO,RB,29,11,3,0,0,0,0,0,70,300,4.29,1,9,70,7.78,0,1,,2,,,48,57.0,60.5,52.5,,59,
Ron Davenport,MIA,RB,25,10,1,0,0,0,0,0,32,114,3.56,1,27,249,9.22,1,0,,2,,,48,75.3,81.3,61.8,,58,
Reggie Dupard,NWE,RB,24,8,3,0,0,0,0,0,94,318,3.38,3,3,1,0.33,0,2,,3,,,48,50.9,54.9,49.4,,60,
Gary Ellerson,DET,RB,24,8,2,0,0,0,0,0,47,196,4.17,3,5,48,9.60,1,0,,4,,,48,53.4,56.4,50.9,,57,
Rick Massie,DEN,WR,27,9,3,0,0,0,0,0,0,0,,0,13,244,18.77,4,0,,4,,,48,61.4,64.4,54.9,,67,
John Fourcade,NOR,QB,27,3,3,48,89,597,4,3,19,134,7.05,0,0,0,,0,1,,0,,,46,46.3,55.8,49.3,,38,
Derrick McAdoo,STL,RB,22,15,2,0,0,0,0,0,53,230,4.34,3,2,12,6.00,0,2,,4,,,46,48.2,52.2,47.2,,61,
Tim McGee,CIN,WR,23,11,6,0,0,0,0,0,1,-10,-10.00,0,23,408,17.74,1,0,,1,,,46,68.8,71.8,57.3,,69,
Steve Sewell,DEN,RB,24,7,0,0,0,0,0,0,19,83,4.37,2,13,209,16.08,1,1,,3,,,46,59.2,62.7,52.7,,62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Starring,NWE,WR,26,11,1,0,0,0,0,0,2,13,6.50,0,17,289,17.00,3,2,,3,,,46,63.2,67.2,54.7,,68,
Kyle Mackey,MIA,QB,25,3,3,57,109,604,3,5,17,98,5.76,2,0,0,,0,3,,2,,,45,45.0,54.5,50.0,,39,
John Spagnola,PHI,TE,30,12,12,0,0,0,0,0,0,0,,0,36,350,9.72,2,2,,2,,,45,81.0,85.0,63.0,,12,
Lionel Vital,WAS,RB,24,3,3,0,0,0,0,0,80,346,4.33,2,1,13,13.00,0,3,,2,,,45,45.9,50.4,45.4,,63,
Troy Johnson,STL,WR,25,14,2,0,0,0,0,0,1,9,9.00,0,15,308,20.53,2,0,,2,,,44,58.7,61.7,51.2,,71,
Ron Morris,CHI,WR,23,12,12,0,0,0,0,0,0,0,,0,20,379,18.95,1,0,,1,,,44,63.9,66.9,53.9,,70,
Jamie Mueller,BUF,FB,23,12,6,0,0,0,0,0,82,354,4.32,2,3,13,4.33,0,5,,2,,,44,46.7,52.2,45.2,,65,
Allen Rice,MIN,RB,25,12,2,0,0,0,0,0,51,131,2.57,1,19,201,10.58,1,1,,2,,,44,63.2,69.7,53.7,,64,
Curtis Adams,SDG,RB,25,12,4,0,0,0,0,0,90,343,3.81,1,4,38,9.50,0,1,,1,,,43,47.1,50.6,45.1,,66,
Lonzell Hill,NOR,WR,22,10,1,0,0,0,0,0,1,-9,-9.00,0,19,322,16.95,2,0,,2,,,43,62.3,65.3,52.8,,72,
Mike Guman,RAM,FB,29,12,8,0,0,0,0,0,36,98,2.72,1,22,263,11.95,0,0,,1,,,42,64.1,67.1,53.1,,67,
Tommy Kramer,MIN,QB,32,6,5,40,81,452,4,3,10,44,4.40,2,0,0,,0,2,,2,,,42,42.5,49.5,45.5,,40,
Jay Novacek,STL,TE,25,7,4,0,0,0,0,0,0,0,,0,20,254,12.70,3,1,,3,,,42,62.4,65.9,52.4,,13,
Mosi Tatupu,NWE,FB,32,12,9,1,1,15,1,0,79,248,3.14,0,15,136,9.07,0,1,,0,,,42,57.0,63.5,49.5,,68,
Stephen Baker,NYG,WR,23,12,5,0,0,0,0,0,1,18,18.00,0,15,277,18.47,2,1,,2,,,41,55.5,59.0,48.0,,74,
Jeff Chadwick,DET,WR,27,8,8,0,0,0,0,0,1,-6,-6.00,0,30,416,13.87,0,0,,0,,,41,71.0,74.0,56.0,,73,
Clarence Kay,DEN,TE,26,12,12,0,0,0,0,0,0,0,,0,31,440,14.19,0,3,,0,,,41,72.0,76.5,56.5,,14,
Hoby Brenner*,NOR,TE,28,12,10,0,0,0,0,0,0,0,,0,20,280,14.00,2,0,,2,,,40,60.0,63.0,50.0,,16,
Bruce Hardy,MIA,TE,31,12,12,0,0,0,0,0,0,0,,0,28,292,10.43,2,1,,2,,,40,68.2,71.7,54.2,,15,
Roger Vick,NYJ,FB,23,12,10,0,0,0,0,0,77,257,3.34,1,13,108,8.31,0,3,,1,,,40,52.5,60.0,46.0,,69,
Jessie Clark,GNB,FB,27,12,10,0,0,0,0,0,56,211,3.77,0,22,119,5.41,1,0,,1,,,39,61.0,67.0,50.0,,70,
Jonathan Hayes,KAN,TE,25,12,7,0,0,0,0,0,0,0,,0,21,272,12.95,2,0,,2,,,39,60.2,63.2,49.7,,17,
Glen Kozlowski,CHI,WR,25,3,3,0,0,0,0,0,0,0,,0,15,199,13.27,3,0,,3,,,38,52.9,55.9,45.4,,76,
Ozzie Newsome,CLE,TE,31,13,13,0,0,0,0,0,0,0,,0,34,375,11.03,0,0,,0,,,38,71.5,74.5,54.5,,18,
Brent Pease,HOU,QB,23,7,3,56,113,728,3,5,15,33,2.20,1,0,0,,0,2,,1,,,38,38.4,47.4,43.4,,41,
Ronald Scott,MIA,RB,24,3,2,0,0,0,0,0,47,199,4.23,3,2,7,3.50,0,1,,3,,,38,39.6,43.1,38.6,,71,
Kurt Sohn,NYJ,WR,30,12,4,0,0,0,0,0,0,0,,0,23,261,11.35,2,0,,2,,,38,61.1,64.1,49.6,,75,
Karl Bernard,DET,RB,23,8,3,0,0,0,0,0,45,187,4.16,2,13,91,7.00,0,3,,2,,,37,49.8,54.3,43.3,,74,
Steve Bono,PIT,QB,25,3,3,34,74,438,5,2,8,27,3.38,1,1,2,2.00,0,5,,1,,,37,38.4,45.9,39.9,,42,
Rodney Carter,PIT,RB,23,11,2,0,0,0,0,0,5,12,2.40,0,16,180,11.25,3,0,,3,,,37,53.2,56.2,45.2,,73,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larry Mason,CLE,RB,26,3,3,0,0,0,0,0,56,207,3.70,2,5,26,5.20,1,4,,3,,,37,42.3,47.3,39.8,,72,
Alan Risher,GNB,QB,26,3,3,44,74,564,3,3,11,64,5.82,1,0,0,,0,4,,1,,,37,37.0,45.0,40.0,,44,
Ed Rubbert,WAS,QB,23,3,3,26,49,532,4,1,9,31,3.44,0,0,0,,0,1,,0,,,37,37.4,41.9,38.4,,43,
Weegie Thompson,PIT,WR,26,12,3,0,0,0,0,0,0,0,,0,17,313,18.41,1,0,,1,,,37,54.3,57.3,45.8,,77,
Bobby Micho,DEN,TE,25,15,3,0,0,0,0,0,4,8,2.00,0,25,242,9.68,2,1,,2,,,36,61.0,64.5,48.5,,19,
Jeff Rutledge,NYG,QB,30,13,4,79,155,1048,5,11,15,31,2.07,0,0,0,,0,7,,0,,,36,36.0,53.5,47.0,,45,
Steve Dils,RAM,QB,32,15,4,56,114,646,5,4,7,-4,-0.57,0,0,0,,0,2,,0,,,35,35.4,43.4,39.4,,46,
Michael Harper,NYJ,WR,26,3,2,0,0,0,0,0,0,0,,0,18,225,12.50,1,0,,2,,,35,52.5,55.5,43.5,,79,
Todd Hons,DET,QB,26,3,3,43,92,552,5,5,5,49,9.80,0,0,0,,0,2,,0,,,35,35.0,44.0,40.0,,48,
Ken Karcher,DEN,QB,24,3,3,56,102,628,5,4,9,3,0.33,0,0,0,,0,2,,0,,,35,35.4,43.4,39.4,,47,
Reggie Langhorne,CLE,WR,24,12,12,0,0,0,0,0,0,0,,0,20,288,14.40,1,0,,1,,,35,54.8,57.8,44.8,,78,
Dwight Beverly,NOR,RB,26,3,3,0,0,0,0,0,62,217,3.50,2,1,8,8.00,0,1,,2,,,34,34.5,38.0,34.0,,77,
Gregg Garrity,PHI,WR,27,12,0,0,0,0,0,0,0,0,,0,12,242,20.17,2,2,,2,,,34,46.2,50.2,40.2,,81,
Ron Heller,SFO,TE,24,13,6,0,0,0,0,0,0,0,,0,12,165,13.75,3,1,,3,,,34,45.5,49.0,39.5,,22,
Andrew Jackson,HOU,RB,23,7,3,0,0,0,0,0,60,232,3.87,1,10,44,4.40,0,0,,1,,,34,43.6,46.6,38.6,,76,
Eric Kattus,CIN,TE,24,11,0,0,0,0,0,0,0,0,,0,18,217,12.06,2,0,,2,,,34,51.7,54.7,42.7,,21,
Perry Kemp,CLE,WR,26,3,3,0,0,0,0,0,0,0,,0,12,224,18.67,2,0,,2,,,34,46.4,49.4,40.4,,80,
Tim Spencer,SDG,FB,27,12,7,0,0,0,0,0,73,228,3.12,0,17,123,7.24,0,1,,0,,,34,51.1,57.6,42.6,,75,
Jamie Williams,HOU,TE,27,12,12,0,0,0,0,0,0,0,,0,13,158,12.15,3,0,,3,,,34,46.8,49.8,40.3,,20,
Eddie Hunter,2TM,RB,22,6,3,0,0,0,0,0,56,210,3.75,0,7,28,4.00,2,3,,2,,,33,39.8,44.3,36.3,,78,
Jeff Kemp,SEA,QB,28,13,1,23,33,396,5,1,5,9,1.80,0,0,0,,0,2,,0,,,33,32.7,37.7,33.7,,49,
Carl Aikens,RAI,WR,25,3,3,0,0,0,0,0,1,1,1.00,0,8,134,16.75,3,0,,3,,,32,39.5,42.5,35.5,,83,
Rick Fenney,MIN,FB,23,11,0,0,0,0,0,0,42,174,4.14,2,7,27,3.86,0,0,,2,,,32,39.1,42.1,35.6,,79,
Dennis Gentry,CHI,WR,28,12,0,0,0,0,0,0,6,41,6.83,0,17,183,10.76,1,2,,2,,,32,49.4,53.4,40.9,,82,
Damone Johnson,RAM,TE,25,12,5,0,0,0,0,0,0,0,,0,21,198,9.43,2,0,,2,,,32,52.8,55.8,42.3,,25,
Emery Moorehead,CHI,TE,33,12,12,0,0,0,0,0,0,0,,0,24,269,11.21,1,1,,1,,,32,55.9,59.4,43.9,,24,
Ed West,GNB,TE,26,12,11,0,0,0,0,0,0,0,,0,19,261,13.74,1,0,,1,,,32,51.1,54.1,41.6,,23,
Cap Boso,CHI,TE,24,12,0,0,0,0,0,0,0,0,,0,17,188,11.06,2,0,,2,,,31,47.8,50.8,39.3,,26,
Tony Galbreath,NYG,RB,33,12,0,0,0,0,0,0,10,74,7.40,0,26,248,9.54,0,1,,0,,,31,57.2,60.7,44.2,,81,
Mike Hohensee,CHI,QB,26,2,2,28,52,343,4,1,9,56,6.22,0,0,0,,0,2,,0,,,31,31.3,36.3,32.3,,50,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trumaine Johnson,BUF,WR,27,12,0,0,0,0,0,0,0,0,,0,15,186,12.40,2,0,,2,,,31,45.6,48.6,38.1,,88,
Hassan Jones,MIN,WR,23,12,0,0,0,0,0,0,0,0,,0,7,189,27.00,2,0,,2,,,31,37.9,40.9,34.4,,85,
Lee Morris,GNB,WR,23,5,3,0,0,0,0,0,2,2,1.00,0,16,259,16.19,1,1,,1,,,31,47.1,50.6,39.1,,84,
Lee Rouson,NYG,RB,25,12,2,0,0,0,0,0,41,155,3.78,0,11,129,11.73,1,3,,1,,,31,42.4,49.9,36.9,,80,
Pat Ryan,NYJ,QB,32,13,1,32,53,314,4,2,4,5,1.25,1,0,0,,0,0,,1,,,31,31.1,36.1,33.1,,51,
Jimmy Teal,SEA,WR,25,4,2,0,0,0,0,0,0,0,,0,14,198,14.14,2,1,,2,,,31,44.8,48.3,37.8,,86,
Al Williams,SDG,WR,26,3,3,0,0,0,0,0,1,11,11.00,0,12,247,20.58,1,1,,1,,,31,42.8,46.3,36.8,,87,
Greg Baty,2TM,TE,23,9,0,0,0,0,0,0,0,0,,0,18,175,9.72,2,0,,2,,,30,47.5,50.5,38.5,,27,
Alvin Blount,DAL,RB,22,2,2,0,0,0,0,0,46,125,2.72,3,1,5,5.00,0,1,,3,,,30,31.0,34.5,30.5,,82,
Joey Clinkscales,PIT,WR,23,7,3,0,0,0,0,0,0,0,,0,13,240,18.46,1,0,,1,,,30,43.0,46.0,36.5,,89,
Jon Francis,RAM,RB,23,9,0,0,0,0,0,0,35,138,3.94,0,8,38,4.75,2,0,,2,,,30,37.6,40.6,33.6,,85,
Otis Grant,PHI,WR,26,3,3,0,1,0,0,0,1,20,20.00,0,16,280,17.50,0,0,,0,,,30,46.0,49.0,38.0,,90,
Gary Lee,DET,WR,22,12,3,0,0,0,0,0,0,0,,0,19,308,16.21,0,1,,0,,,30,48.8,52.3,39.3,,91,
Vance Mueller,RAI,RB,23,12,0,0,0,0,0,0,37,175,4.73,1,11,95,8.64,0,3,,1,,,30,41.0,45.5,35.5,,83,
Barry Word,NOR,RB,24,12,1,0,0,0,0,0,36,133,3.69,2,6,54,9.00,0,1,,2,,,30,35.7,39.2,32.7,,84,
Chuck Banks,IND,RB,23,3,1,0,0,0,0,0,50,245,4.90,0,9,50,5.56,0,1,,0,,,29,37.5,41.0,33.0,,88,
Milton Barney,ATL,WR,24,3,3,0,0,0,0,0,0,0,,0,10,175,17.50,2,1,,2,,,29,38.5,42.0,33.5,,94,
Chris Brewer,CHI,RB,25,3,1,0,0,0,0,0,24,55,2.29,2,5,56,11.20,1,0,,3,,,29,34.1,34.1,31.6,,86,
Cornell Burbage,DAL,WR,22,3,2,0,0,0,0,0,0,0,,0,7,168,24.00,2,0,,2,,,29,35.8,38.8,32.3,,93,
Craig Ellis,RAI,RB,26,3,1,0,0,0,0,0,33,138,4.18,2,5,39,7.80,0,1,,2,,,29,33.7,37.2,31.2,,87,
Keith Griffin,WAS,RB,26,9,2,0,0,0,0,0,62,242,3.90,0,3,13,4.33,1,3,,1,,,29,31.5,36.0,30.0,,89,
Jim Jensen,MIA,WR,29,12,0,0,0,0,0,0,4,18,4.50,0,26,221,8.50,1,1,,1,,,29,54.9,58.4,41.9,,92,
Erik Kramer,ATL,QB,23,3,2,45,92,559,4,5,2,10,5.00,0,0,0,,0,0,,0,,,29,29.4,37.4,34.4,,52,
Gordon Banks,DAL,WR,29,5,4,0,0,0,0,0,0,0,,0,15,231,15.40,1,1,,1,,,28,43.1,46.6,35.6,,95,
Joe Dudek,DEN,RB,23,2,2,0,0,0,0,0,35,154,4.40,2,7,41,5.86,0,4,,2,,,28,34.5,39.5,31.0,,93,
Tony Eason,NWE,QB,28,4,3,42,79,453,3,2,3,25,8.33,0,0,0,,0,1,,0,,,28,27.6,33.1,29.6,,53,
Bill Johnson,CIN,RB,27,11,4,0,0,0,0,0,39,205,5.26,1,3,19,6.33,0,0,,1,,,28,31.4,34.4,29.9,,90,
Marc Logan,CIN,RB,22,3,3,0,0,0,0,0,37,203,5.49,1,3,14,4.67,0,0,,1,,,28,30.7,33.7,29.2,,92,
Orson Mobley,DEN,TE,24,10,4,0,0,0,0,0,0,0,,0,16,228,14.25,1,1,,1,,,28,43.8,47.3,35.8,,29,
Paul Palmer,KAN,RB,23,12,1,0,1,0,0,0,24,155,6.46,0,4,27,6.75,0,2,,2,,,28,32.2,36.2,30.2,,91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Tennell,CLE,TE,23,11,2,0,0,0,0,0,0,0,,0,9,102,11.33,3,0,,3,,,28,37.2,40.2,32.7,,28,
Bobby Howard,TAM,RB,23,12,0,0,0,0,0,0,30,100,3.33,1,10,123,12.30,0,1,,1,,,27,37.3,43.8,32.3,,94,
Larry Linne,NWE,WR,25,3,3,0,0,0,0,0,0,0,,0,11,158,14.36,2,1,,2,,,27,37.8,41.3,32.3,,97,
Rick Neuheisel,SDG,QB,26,3,2,40,59,367,1,1,6,41,6.83,1,0,0,,0,1,,1,,,27,26.8,31.3,27.8,,54,
Allen Pinkett,HOU,RB,23,8,0,0,0,0,0,0,31,149,4.81,2,1,7,7.00,0,1,,2,,,27,27.6,31.1,27.1,,96,
Scott Tinsley,PHI,QB,28,3,3,48,86,637,3,4,4,2,0.50,0,0,0,,0,3,,0,,,27,26.7,35.2,30.7,,55,
Clarence Weathers,CLE,WR,25,12,0,0,0,0,0,0,0,0,,0,11,153,13.91,2,0,,2,,,27,38.3,41.3,32.8,,96,
Kevin Willhite,GNB,RB,24,3,3,0,0,0,0,0,53,251,4.74,0,6,37,6.17,0,2,,0,,,27,32.8,36.8,29.8,,95,
Tony Adams,MIN,QB,37,3,3,49,89,607,3,5,11,31,2.82,0,0,0,,0,3,,0,,,26,26.4,35.9,31.4,,57,
Dennis Bligen,NYJ,RB,25,6,2,0,0,0,0,0,31,128,4.13,1,11,81,7.36,0,1,,1,,,26,36.9,40.4,31.4,,100,
Carl Byrum,BUF,FB,24,13,8,0,0,0,0,0,66,280,4.24,0,3,23,7.67,0,4,,0,,,26,29.3,34.3,27.8,,97,
Darrell Grymes,DET,WR,26,2,2,0,0,0,0,0,0,0,,0,9,140,15.56,2,0,,2,,,26,35.0,38.0,30.5,,98,
Alonzo Highsmith,HOU,FB,22,8,3,0,0,0,0,0,29,106,3.66,1,4,55,13.75,1,2,,2,,,26,30.1,34.1,28.1,,98,
Pete Metzelaars,BUF,TE,27,12,12,0,0,0,0,0,0,0,,0,28,290,10.36,0,3,,0,,,26,54.0,58.5,40.0,,30,
Paul Skansi,SEA,WR,26,12,0,0,0,0,0,0,0,0,,0,19,207,10.89,1,1,,1,,,26,44.7,48.2,35.2,,100,
Kevin Sweeney,DAL,QB,24,3,2,14,28,291,4,1,5,8,1.60,0,0,0,,0,0,,0,,,26,26.4,27.4,27.4,,56,
Eric Truvillion,DET,WR,28,3,3,0,0,0,0,0,0,0,,0,12,207,17.25,1,1,,1,,,26,37.7,41.2,31.7,,101,
Odessa Turner,NYG,WR,23,7,2,0,0,0,0,0,0,0,,0,10,195,19.50,1,0,,1,,,26,35.5,38.5,30.5,,102,
Ted Wilson,WAS,WR,23,3,2,0,0,0,0,0,2,28,14.00,1,5,112,22.40,1,0,,2,,,26,31.0,34.0,28.5,,99,
Adrian Wright,TAM,RB,26,3,3,0,0,0,0,0,37,112,3.03,0,13,98,7.54,1,1,,1,,,26,39.0,42.5,32.5,,99,
Gary Danielson,CLE,QB,36,6,1,25,33,281,4,0,1,0,0.00,0,0,0,,0,2,,0,,,25,25.2,26.2,25.2,,58,
Phil Freeman,TAM,WR,25,8,5,0,0,0,0,0,1,1,1.00,0,8,141,17.63,2,1,,2,,,25,33.2,36.7,29.2,,103,
Keith Paskett,GNB,WR,23,12,0,0,0,0,0,0,0,0,,0,12,188,15.67,1,0,,1,,,25,36.8,39.8,30.8,,105,
Ricky Porter,BUF,RB,27,9,0,0,0,0,0,0,47,177,3.77,0,9,70,7.78,0,0,,0,,,25,33.7,36.7,29.2,,101,
Wesley Walker,NYJ,WR,32,5,4,0,0,0,0,0,0,0,,0,9,190,21.11,1,0,,1,,,25,34.0,37.0,29.5,,104,
Pat Beach,IND,TE,28,12,12,0,0,0,0,0,0,0,,0,28,239,8.54,0,0,,0,,,24,51.9,54.9,37.9,,31,
Lewis Bennett,NYG,WR,24,3,3,0,0,0,0,0,0,0,,0,10,184,18.40,1,0,,1,,,24,34.4,37.4,29.4,,106,
Clint Didier,WAS,TE,28,9,6,0,0,0,0,0,0,0,,0,13,178,13.69,1,0,,1,,,24,36.8,39.8,30.3,,33,
Pete Holohan,SDG,TE,28,12,4,0,0,0,0,0,0,0,,0,20,239,11.95,0,0,,0,,,24,43.9,46.9,33.9,,32,
Bruce Mathison,SEA,QB,28,3,2,36,76,501,3,5,5,15,3.00,0,0,0,,0,0,,0,,,24,23.5,31.5,28.5,,59,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald McNeil*,CLE,WR,25,12,0,0,0,0,0,0,1,17,17.00,0,8,120,15.00,2,2,,2,,,24,31.7,35.7,27.7,,108,
Robert Parker,KAN,RB,24,3,2,0,0,0,0,0,47,150,3.19,1,7,44,6.29,0,1,,1,,,24,31.4,34.9,27.9,,102,
Eric Streater,TAM,WR,23,3,3,0,0,0,0,0,1,5,5.00,0,5,117,23.40,2,0,,2,,,24,29.2,32.2,26.7,,107,
Junior Tautalatasi,PHI,RB,25,12,1,0,0,0,0,0,26,69,2.65,0,25,176,7.04,0,1,,0,,,24,48.5,52.0,36.0,,104,
Butch Woolfolk,DET,RB,27,12,0,0,0,0,0,0,12,82,6.83,0,19,166,8.74,0,1,,0,,,24,42.8,46.3,33.3,,103,
Rod Barksdale,DAL,WR,25,12,1,0,0,0,0,0,0,0,,0,12,165,13.75,1,0,,1,,,23,34.5,37.5,28.5,,111,
Greg Bell,2TM,RB,25,4,3,0,0,0,0,0,22,86,3.91,0,9,96,10.67,1,1,,1,,,23,32.2,32.7,27.7,,105,
Mervyn Fernandez,RAI,WR,28,7,7,0,0,0,0,0,0,0,,0,14,236,16.86,0,1,,0,,,23,36.6,40.1,29.6,,110,
Ron Hall,TAM,TE,23,10,3,0,0,0,0,0,0,0,,0,16,169,10.56,1,0,,1,,,23,38.9,41.9,30.9,,34,
Lakei Heimuli,CHI,RB,22,3,3,0,0,0,0,0,34,128,3.76,0,5,51,10.20,1,1,,1,,,23,27.9,31.4,25.4,,106,
Thomas Sanders,CHI,RB,25,12,0,0,0,0,0,0,23,122,5.30,1,3,53,17.67,0,1,,1,,,23,25.5,29.0,24.0,,107,
Mike Tice,SEA,TE,28,12,12,0,0,0,0,0,0,0,,0,14,106,7.57,2,0,,2,,,23,36.6,39.6,29.6,,35,
Steve Watson,DEN,WR,30,5,1,0,0,0,0,0,0,0,,0,11,167,15.18,1,0,,1,,,23,33.7,36.7,28.2,,109,
Jimmie Giles,2TM,TE,33,12,1,0,0,0,0,0,0,0,,0,13,157,12.08,1,0,,1,,,22,34.7,37.7,28.2,,36,
Rusty Hilger,RAI,QB,25,5,5,55,106,706,2,6,8,8,1.00,0,0,0,,0,3,,0,,,22,22.0,32.5,28.0,,60,
Calvin Sweeney,PIT,WR,32,9,6,0,0,0,0,0,0,0,,0,16,217,13.56,0,0,,0,,,22,37.7,40.7,29.7,,113,
John Tagliaferri,MIA,RB,23,3,1,0,0,0,0,0,13,45,3.46,1,12,117,9.75,0,0,,1,,,22,34.2,37.2,28.2,,108,
Lenny Taylor,ATL,WR,26,3,2,0,0,0,0,0,1,-13,-13.00,0,12,171,14.25,1,0,,1,,,22,33.8,36.8,27.8,,112,
Oliver Williams,HOU,WR,27,3,2,0,0,0,0,0,0,0,,0,11,165,15.00,1,1,,1,,,22,32.5,36.0,27.0,,114,
Ron Wolfley*,STL,RB,25,12,4,0,0,0,0,0,26,87,3.35,1,8,68,8.50,0,0,,1,,,22,29.5,29.5,25.5,,109,
Michael Haddix,PHI,RB,26,12,4,0,0,0,0,0,59,165,2.80,0,7,58,8.29,0,1,,0,,,21,28.3,31.8,24.8,,110,
Michael LeBlanc,NWE,RB,25,4,2,0,0,0,0,0,49,170,3.47,1,2,3,1.50,0,2,,1,,,21,23.3,27.3,22.3,,111,
Edwin Lovelady,NYG,WR,24,3,3,0,0,0,0,0,2,11,5.50,0,10,125,12.50,2,5,,2,,,21,30.6,36.1,25.6,,116,
