player,team,position,age,games,games_started,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,yards_per_attempt,rushing_touchdowns,targets,receptions,receiving_yards,yards_per_reception,receiving_touchdowns,fumbles,fumbles_lost,total_touchdowns,two_point_conversions_made,two_point_conversion_attempts,fantasy_points,ppr_points,draft_kings_points,fan_duel_points,value_based_draft,position_rank,overall_rank
Terrell Davis,DEN,RB,26.0,16,16,0,0,0,0,0,392,2008,5.12,21,38.0,25,217,8.68,2,2,2,23,0.0,0.0,357.0,381.5,389.5,369.0,233.0,1.0,1.0
Jamal Anderson,ATL,RB,26.0,16,16,0,2,0,0,0,410,1846,4.5,14,46.0,27,319,11.81,2,5,2,16,1.0,0.0,311.0,337.5,345.5,324.0,187.0,2.0,2.0
Steve Young,SFO,QB,37.0,15,15,322,517,4170,36,12,70,454,6.49,6,0.0,0,0,0.0,0,9,6,6,0.0,4.0,364.0,364.2,388.2,376.2,168.0,1.0,3.0
Marshall Faulk,IND,RB,25.0,16,15,0,0,0,0,0,324,1319,4.07,6,106.0,86,908,10.56,4,3,2,10,0.0,0.0,279.0,364.7,372.7,321.7,155.0,3.0,4.0
Fred Taylor,JAX,RB,22.0,15,12,0,0,0,0,0,264,1223,4.63,14,53.0,44,421,9.57,3,3,2,17,0.0,0.0,262.0,306.4,314.4,284.4,139.0,4.0,5.0
Garrison Hearst,SFO,RB,27.0,16,16,0,0,0,0,0,310,1570,5.06,7,56.0,39,535,13.72,2,4,3,9,1.0,0.0,261.0,299.5,308.5,280.0,137.0,5.0,6.0
Randy Moss,MIN,WR,21.0,16,11,0,0,0,0,0,1,4,4.0,0,124.0,69,1313,19.03,17,2,0,17,2.0,0.0,238.0,306.7,309.7,272.2,113.0,1.0,7.0
Emmitt Smith,DAL,RB,29.0,16,16,0,0,0,0,0,319,1332,4.18,13,32.0,27,175,6.48,2,3,2,15,0.0,0.0,237.0,263.7,271.7,250.2,113.0,6.0,8.0
Antonio Freeman,GNB,WR,26.0,15,15,0,0,0,0,0,3,5,1.67,0,153.0,84,1424,16.95,14,0,0,14,1.0,0.0,229.0,312.9,315.9,270.9,105.0,2.0,9.0
Ricky Watters,SEA,RB,29.0,16,16,1,1,1,1,0,319,1239,3.88,9,73.0,52,373,7.17,0,4,2,9,1.0,0.0,217.0,269.2,277.2,243.2,94.0,7.0,10.0
Curtis Martin,NYJ,RB,25.0,15,15,0,0,0,0,0,369,1287,3.49,8,57.0,43,365,8.49,1,5,1,9,0.0,0.0,217.0,260.2,267.2,238.7,94.0,8.0,11.0
Randall Cunningham,MIN,QB,35.0,15,14,259,425,3704,34,10,32,132,4.13,1,1.0,1,-3,-3.0,0,2,1,1,1.0,2.0,287.0,288.1,305.1,297.6,91.0,2.0,12.0
Robert Edwards,NWE,RB,24.0,16,15,0,0,0,0,0,291,1115,3.83,9,52.0,35,331,9.46,3,5,1,12,0.0,0.0,215.0,249.6,256.6,232.1,91.0,9.0,13.0
Terrell Owens,SFO,WR,25.0,16,10,0,0,0,0,0,4,53,13.25,1,104.0,67,1097,16.37,14,1,1,15,1.0,0.0,205.0,272.0,276.0,238.5,81.0,3.0,14.0
Barry Sanders,DET,RB,30.0,16,16,0,0,0,0,0,343,1491,4.35,4,57.0,37,289,7.81,0,3,2,4,0.0,0.0,198.0,235.0,243.0,216.5,75.0,10.0,15.0
Eddie George,TEN,RB,25.0,16,16,0,0,0,0,0,348,1294,3.72,5,49.0,37,310,8.38,1,7,1,6,1.0,0.0,196.0,233.4,240.4,214.9,73.0,11.0,16.0
Robert Smith,MIN,RB,26.0,14,14,0,0,0,0,0,249,1187,4.77,6,35.0,28,291,10.39,2,1,1,8,0.0,0.0,194.0,221.8,228.8,207.8,70.0,12.0,17.0
Shannon Sharpe,DEN,TE,30.0,16,16,0,0,0,0,0,0,0,0.0,0,107.0,64,768,12.0,10,0,0,10,0.0,0.0,137.0,200.8,203.8,168.8,70.0,1.0,18.0
Brett Favre,GNB,QB,29.0,16,16,347,551,4212,31,23,40,133,3.33,1,0.0,0,0,0.0,0,8,2,1,0.0,1.0,264.0,263.8,294.8,286.8,68.0,3.0,19.0
Eric Moulds,BUF,WR,25.0,16,15,0,0,0,0,0,0,0,0.0,0,116.0,67,1368,20.42,9,0,0,9,0.0,0.0,191.0,257.8,260.8,224.3,66.0,4.0,20.0
Duce Staley,PHI,RB,23.0,16,13,0,0,0,0,0,258,1065,4.13,5,70.0,57,432,7.58,1,2,0,6,0.0,0.0,186.0,242.7,248.7,214.2,62.0,13.0,21.0
Keyshawn Johnson,NYJ,WR,26.0,16,16,0,0,0,0,0,2,60,30.0,1,149.0,83,1131,13.63,10,0,0,11,0.0,0.0,185.0,268.1,271.1,226.6,61.0,5.0,22.0
Terance Mathis,ATL,WR,31.0,16,16,0,0,0,0,0,1,-6,-6.0,0,114.0,64,1136,17.75,11,0,0,11,0.0,0.0,179.0,243.0,246.0,211.0,55.0,6.0,23.0
Joey Galloway,SEA,WR,27.0,16,16,0,0,0,0,0,9,26,2.89,0,132.0,65,1047,16.11,10,1,1,12,0.0,0.0,177.0,242.3,246.3,209.8,53.0,7.0,24.0
Adrian Murrell,ARI,RB,28.0,15,14,0,0,0,0,0,274,1042,3.8,8,27.0,18,169,9.39,2,6,3,10,0.0,0.0,175.0,193.1,202.1,184.1,52.0,14.0,25.0
Steve McNair,TEN,QB,25.0,16,16,289,492,3228,15,10,77,559,7.26,4,0.0,0,0,0.0,0,5,1,4,0.0,0.0,247.0,247.0,264.0,257.0,51.0,4.0,26.0
Cris Carter,MIN,WR,33.0,16,16,0,0,0,0,0,1,-1,-1.0,0,125.0,78,1011,12.96,12,0,0,12,0.0,0.0,173.0,251.0,254.0,212.0,49.0,8.0,27.0
Vinny Testaverde,NYJ,QB,35.0,14,13,259,421,3256,29,7,24,104,4.33,1,0.0,0,0,0.0,0,7,3,1,0.0,0.0,243.0,242.6,258.6,249.6,47.0,5.0,28.0
Rod Smith,DEN,WR,28.0,16,16,1,1,14,0,0,6,63,10.5,0,139.0,86,1222,14.21,6,0,0,7,0.0,0.0,171.0,257.1,260.1,214.1,47.0,9.0,29.0
Jerry Rice,SFO,WR,36.0,16,16,0,0,0,0,0,0,0,0.0,0,151.0,82,1157,14.11,9,2,2,9,2.0,0.0,170.0,251.7,256.7,210.7,45.0,10.0,30.0
Ed McCaffrey,DEN,WR,30.0,15,15,0,0,0,0,0,0,0,0.0,0,99.0,64,1053,16.45,10,1,0,10,1.0,0.0,167.0,231.3,234.3,199.3,43.0,11.0,31.0
Jimmy Smith,JAX,WR,29.0,16,15,0,0,0,0,0,0,0,0.0,0,133.0,78,1182,15.15,8,2,1,8,0.0,0.0,164.0,242.2,246.2,203.2,40.0,12.0,32.0
Priest Holmes,BAL,RB,25.0,16,13,0,1,0,0,1,233,1008,4.33,7,62.0,43,260,6.05,0,3,3,7,0.0,0.0,161.0,203.8,213.8,183.3,37.0,15.0,33.0
Cam Cleeland,NOR,TE,23.0,16,16,0,0,0,0,0,0,0,0.0,0,88.0,54,684,12.67,6,1,0,6,0.0,0.0,104.0,158.4,161.4,131.4,37.0,2.0,34.0
Ben Coates,NWE,TE,29.0,14,14,0,0,0,0,0,0,0,0.0,0,95.0,67,668,9.97,6,0,0,6,0.0,0.0,103.0,169.8,172.8,136.3,36.0,3.0,35.0
Corey Dillon,CIN,RB,24.0,15,15,0,0,0,0,0,262,1130,4.31,4,44.0,28,178,6.36,1,2,2,5,0.0,0.0,157.0,184.8,192.8,170.8,33.0,16.0,36.0
Antowain Smith,BUF,RB,26.0,16,14,0,0,0,0,0,300,1124,3.75,8,11.0,5,11,2.2,0,5,3,8,0.0,0.0,156.0,160.5,166.5,158.0,32.0,17.0,37.0
Wayne Chrebet,NYJ,WR,25.0,16,15,0,0,0,0,0,0,0,0.0,0,115.0,75,1083,14.44,8,0,0,8,0.0,0.0,156.0,231.3,234.3,193.8,32.0,13.0,38.0
Tim Brown,OAK,WR,32.0,16,16,0,0,0,0,0,1,-7,-7.0,0,153.0,81,1012,12.49,9,3,0,9,0.0,0.0,155.0,235.5,238.5,195.0,30.0,14.0,39.0
Tony Martin,ATL,WR,33.0,16,16,0,1,0,0,0,0,0,0.0,0,131.0,66,1181,17.89,6,0,0,6,0.0,0.0,154.0,220.1,223.1,187.1,30.0,15.0,40.0
Chris Chandler,ATL,QB,33.0,14,14,190,327,3154,25,12,36,121,3.36,2,1.0,1,22,22.0,0,6,2,2,0.0,0.0,224.0,225.5,245.5,237.0,29.0,6.0,41.0
Rocket Ismail,CAR,WR,29.0,16,15,0,0,0,0,0,3,42,14.0,0,121.0,69,1024,14.84,8,2,1,8,0.0,0.0,153.0,221.6,225.6,187.1,28.0,16.0,42.0
Warrick Dunn,TAM,RB,23.0,16,14,0,0,0,0,0,245,1026,4.19,2,57.0,44,344,7.82,0,1,0,2,0.0,0.0,149.0,193.0,199.0,171.0,26.0,18.0,43.0
Trent Green,WAS,QB,28.0,15,14,278,509,3441,23,11,42,117,2.79,2,2.0,2,-8,-4.0,0,14,6,2,0.0,1.0,221.0,222.5,245.5,232.5,25.0,7.0,44.0
OJ McDuffie,MIA,WR,29.0,16,16,0,0,0,0,0,3,11,3.67,0,165.0,90,1050,11.67,7,0,0,7,0.0,0.0,148.0,238.1,241.1,193.1,24.0,17.0,45.0
Mike Alstott,TAM,FB,25.0,16,16,0,1,0,0,0,215,846,3.93,8,30.0,22,152,6.91,1,5,5,9,0.0,0.0,144.0,165.8,176.8,154.8,20.0,19.0,46.0
Jerome Bettis,PIT,RB,26.0,15,15,0,0,0,0,0,316,1185,3.75,3,23.0,16,90,5.63,0,2,1,3,0.0,0.0,144.0,159.5,163.5,151.5,20.0,20.0,47.0
Frank Wycheck,TEN,TE,27.0,16,16,0,0,0,0,0,0,0,0.0,0,91.0,70,768,10.97,2,2,1,2,0.0,0.0,87.0,156.8,160.8,121.8,20.0,4.0,48.0
Rickey Dudley,OAK,TE,26.0,16,15,0,0,0,0,0,1,-2,-2.0,0,77.0,36,549,15.25,5,1,1,5,1.0,0.0,85.0,120.7,124.7,102.7,18.0,5.0,49.0
Jake Plummer,ARI,QB,24.0,16,16,324,547,3737,17,20,51,217,4.25,4,0.0,0,0,0.0,0,12,5,4,0.0,0.0,213.0,213.2,244.2,233.2,17.0,8.0,50.0
Karim AbdulJabbar,MIA,RB,24.0,15,15,0,0,0,0,0,270,960,3.56,6,31.0,21,102,4.86,0,2,1,6,0.0,0.0,140.0,161.2,168.2,150.7,17.0,21.0,51.0
Gary Brown,NYG,RB,29.0,16,11,0,0,0,0,0,247,1063,4.3,5,26.0,13,36,2.77,0,1,1,5,0.0,0.0,138.0,150.9,154.9,144.4,15.0,22.0,52.0
Andrew Glover,MIN,TE,31.0,16,12,0,0,0,0,0,0,0,0.0,0,59.0,35,522,14.91,5,0,0,5,0.0,0.0,82.0,117.2,120.2,99.7,15.0,6.0,53.0
Wesley Walls,CAR,TE,32.0,14,14,0,0,0,0,0,0,0,0.0,0,78.0,49,506,10.33,5,0,0,5,0.0,0.0,81.0,129.6,132.6,105.1,14.0,7.0,54.0
Freddie Jones,SDG,TE,24.0,16,16,0,0,0,0,0,0,0,0.0,0,111.0,57,602,10.56,3,1,0,3,1.0,0.0,80.0,137.2,140.2,108.7,13.0,8.0,55.0
Peyton Manning,IND,QB,22.0,16,16,326,575,3739,26,28,15,62,4.13,0,0.0,0,0,0.0,0,3,1,0,0.0,3.0,208.0,207.8,239.8,235.8,12.0,9.0,56.0
Leslie Shepherd,WAS,WR,29.0,16,16,0,0,0,0,0,6,91,15.17,1,114.0,43,712,16.56,8,0,0,9,1.0,0.0,136.0,179.3,182.3,157.8,12.0,18.0,57.0
Mark Chmura,GNB,TE,29.0,15,14,0,0,0,0,0,0,0,0.0,0,74.0,47,554,11.79,4,1,0,4,0.0,0.0,79.0,126.4,129.4,102.9,12.0,9.0,58.0
Carl Pickens,CIN,WR,28.0,16,16,0,0,0,0,0,2,4,2.0,0,154.0,82,1023,12.48,5,2,0,5,1.0,0.0,135.0,216.7,219.7,175.7,10.0,19.0,59.0
Frank Sanders,ARI,WR,25.0,16,16,0,0,0,0,0,4,0,0.0,0,144.0,89,1145,12.87,3,3,1,3,0.0,0.0,131.0,219.5,223.5,175.0,6.0,20.0,60.0
Muhsin Muhammad,CAR,WR,25.0,16,16,0,0,0,0,0,0,0,0.0,0,106.0,68,941,13.84,6,2,1,6,1.0,0.0,130.0,198.1,202.1,164.1,6.0,21.0,61.0
Tony Gonzalez,KAN,TE,22.0,16,16,0,0,0,0,0,0,0,0.0,0,102.0,59,621,10.53,2,3,1,2,0.0,0.0,72.0,131.1,135.1,101.6,5.0,10.0,62.0
Dan Marino,MIA,QB,37.0,16,16,310,537,3497,23,15,21,-3,-0.14,1,0.0,0,0,0.0,0,9,4,1,0.0,0.0,200.0,199.6,221.6,214.6,4.0,10.0,63.0
Rob Moore,ARI,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,146.0,67,982,14.66,5,0,0,5,0.0,0.0,128.0,195.2,198.2,161.7,4.0,23.0,64.0
Herman Moore,DET,WR,29.0,15,15,0,0,0,0,0,0,0,0.0,0,129.0,82,983,11.99,5,0,0,5,0.0,0.0,128.0,210.3,213.3,169.3,4.0,22.0,65.0
Charles Johnson,PIT,WR,26.0,16,16,0,0,0,0,0,1,4,4.0,0,124.0,65,815,12.54,7,0,0,7,2.0,0.0,128.0,192.9,195.9,160.4,4.0,24.0,66.0
Leroy Hoard,MIN,RB,30.0,16,1,0,0,0,0,0,115,479,4.17,9,26.0,22,198,9.0,1,1,0,10,0.0,0.0,128.0,149.7,155.7,138.7,4.0,23.0,67.0
OJ Santiago,ATL,TE,24.0,16,16,0,0,0,0,0,0,0,0.0,0,42.0,27,428,15.85,5,1,1,5,0.0,0.0,71.0,97.8,101.8,84.3,4.0,11.0,68.0
Bobby Engram,CHI,WR,25.0,16,16,0,0,0,0,0,1,3,3.0,0,114.0,64,987,15.42,5,1,1,5,0.0,0.0,127.0,191.0,195.0,159.0,3.0,26.0,69.0
Keenan McCardell,JAX,WR,28.0,15,15,0,0,0,0,0,0,0,0.0,0,113.0,64,892,13.94,6,0,0,6,1.0,0.0,127.0,191.2,194.2,159.2,3.0,25.0,70.0
Doug Flutie,BUF,QB,36.0,13,10,202,354,2711,20,11,48,248,5.17,1,0.0,0,0,0.0,0,3,0,1,0.0,0.0,197.0,197.2,214.2,208.2,2.0,11.0,71.0
JJ Stokes,SFO,WR,26.0,16,11,0,0,0,0,0,0,0,0.0,0,93.0,63,770,12.22,8,0,0,8,0.0,0.0,125.0,188.0,191.0,156.5,1.0,27.0,72.0
Drew Bledsoe,NWE,QB,26.0,14,14,263,481,3633,20,14,28,44,1.57,0,0.0,0,0,0.0,0,9,3,0,0.0,0.0,196.0,195.7,215.7,209.7,0.0,12.0,73.0
John Elway,DEN,QB,38.0,13,12,210,356,2806,22,10,37,94,2.54,1,1.0,1,14,14.0,0,7,2,1,0.0,0.0,193.0,194.0,209.0,203.5,0.0,13.0,74.0
Trent Dilfer,TAM,QB,26.0,16,16,225,429,2729,21,15,40,141,3.53,2,0.0,0,0,0.0,0,9,5,2,0.0,3.0,185.0,185.3,211.3,200.3,0.0,14.0,75.0
Mark Brunell,JAX,QB,28.0,13,13,208,354,2601,20,9,49,192,3.92,0,0.0,0,0,0.0,0,3,2,0,0.0,1.0,183.0,183.2,200.2,192.2,0.0,15.0,76.0
Kordell Stewart,PIT,QB,26.0,16,16,252,458,2560,11,18,81,406,5.01,2,1.0,1,17,17.0,0,3,2,2,0.0,1.0,163.0,163.7,189.7,181.2,0.0,16.0,77.0
Rich Gannon,KAN,QB,33.0,12,10,206,354,2305,10,6,44,168,3.82,3,0.0,0,0,0.0,0,9,3,3,0.0,0.0,149.0,149.0,164.0,155.0,0.0,17.0,78.0
Troy Aikman,DAL,QB,32.0,11,11,187,315,2330,12,5,22,69,3.14,2,0.0,0,0,0.0,0,3,1,2,0.0,0.0,148.0,148.1,157.1,153.1,0.0,18.0,0.0
Steve Beuerlein,CAR,QB,33.0,12,12,216,343,2613,17,12,22,26,1.18,0,0.0,0,0,0.0,0,13,3,0,0.0,1.0,147.0,147.1,165.1,159.1,0.0,19.0,0.0
Charlie Batch,DET,QB,24.0,12,12,173,303,2178,11,6,41,229,5.59,1,0.0,0,0,0.0,0,2,2,1,0.0,0.0,144.0,144.0,158.0,150.0,0.0,20.0,0.0
Neil ODonnell,CIN,QB,32.0,13,11,212,343,2216,15,4,13,34,2.62,0,0.0,0,0,0.0,0,6,4,0,0.0,1.0,138.0,138.0,149.0,142.0,0.0,21.0,0.0
Tony Banks,STL,QB,25.0,14,14,241,408,2535,7,14,40,156,3.9,3,0.0,0,0,0.0,0,10,1,3,1.0,1.0,137.0,137.0,158.0,151.0,0.0,22.0,0.0
James Jett,OAK,WR,28.0,16,16,0,0,0,0,0,1,3,3.0,0,88.0,45,882,19.6,6,0,0,6,0.0,0.0,125.0,169.5,172.5,147.0,0.0,29.0,0.0
Darnay Scott,CIN,WR,26.0,13,13,0,0,0,0,0,2,10,5.0,0,88.0,51,817,16.02,7,0,0,7,0.0,0.0,125.0,175.7,178.7,150.2,0.0,28.0,0.0
Jermaine Lewis,BAL,WR,24.0,13,13,0,0,0,0,0,5,20,4.0,0,76.0,41,784,19.12,6,3,2,8,0.0,0.0,124.0,165.4,170.4,144.9,0.0,30.0,0.0
Derrick Alexander,KAN,WR,27.0,15,14,0,0,0,0,0,0,0,0.0,0,107.0,54,992,18.37,4,0,0,4,0.0,0.0,123.0,177.2,180.2,150.2,0.0,31.0,0.0
Natrone Means,SDG,RB,26.0,10,10,0,0,0,0,0,212,883,4.17,5,22.0,16,91,5.69,0,2,2,5,0.0,0.0,123.0,139.4,144.4,131.4,0.0,24.0,0.0
Marvin Harrison,IND,WR,26.0,12,12,0,0,0,0,0,0,0,0.0,0,122.0,59,776,13.15,7,0,0,7,1.0,0.0,122.0,180.6,183.6,151.1,0.0,32.0,0.0
Napoleon Kaufman,OAK,RB,25.0,13,13,0,0,0,0,0,217,921,4.24,2,36.0,25,191,7.64,0,2,1,2,0.0,0.0,121.0,146.2,153.2,133.7,0.0,25.0,0.0
Reidel Anthony,TAM,WR,22.0,15,13,0,0,0,0,0,4,43,10.75,0,94.0,51,708,13.88,7,0,0,7,1.0,0.0,119.0,170.1,173.1,144.6,0.0,33.0,0.0
Jim Harbaugh,BAL,QB,35.0,14,12,164,293,1839,12,11,40,172,4.3,0,0.0,0,0,0.0,0,7,1,0,0.0,2.0,119.0,118.8,136.8,129.8,0.0,23.0,0.0
Kerry Collins,2TM,QB,26.0,11,11,170,353,2213,12,15,30,153,5.1,1,1.0,1,-11,-11.0,0,13,6,1,1.0,0.0,117.0,117.7,144.7,132.2,0.0,24.0,0.0
Johnnie Morton,DET,WR,27.0,16,16,0,0,0,0,0,1,11,11.0,0,140.0,69,1028,14.9,2,0,0,2,0.0,0.0,116.0,184.9,187.9,150.4,0.0,34.0,0.0
Chris Calloway,NYG,WR,30.0,16,16,0,0,0,0,0,0,0,0.0,0,119.0,62,812,13.1,6,1,1,6,0.0,0.0,115.0,177.2,181.2,146.2,0.0,35.0,0.0
Michael Irvin,DAL,WR,32.0,16,15,0,0,0,0,0,1,1,1.0,0,128.0,74,1057,14.28,1,1,0,1,0.0,0.0,112.0,185.8,188.8,148.8,0.0,36.0,0.0
Michael Westbrook,WAS,WR,26.0,11,10,0,0,0,0,0,1,11,11.0,0,90.0,44,736,16.73,6,0,0,6,0.0,0.0,111.0,154.7,157.7,132.7,0.0,37.0,0.0
Andre Reed,BUF,WR,34.0,15,13,0,0,0,0,0,0,0,0.0,0,109.0,63,795,12.62,5,0,0,5,0.0,0.0,110.0,172.5,175.5,141.0,0.0,39.0,0.0
Torrance Small,IND,WR,28.0,16,4,0,1,0,0,0,1,2,2.0,0,87.0,45,681,15.13,7,0,0,7,0.0,0.0,110.0,155.3,158.3,132.8,0.0,38.0,0.0
Oronde Gadsden,MIA,WR,27.0,16,12,0,0,0,0,0,0,0,0.0,0,87.0,48,713,14.85,7,2,2,7,0.0,0.0,109.0,157.3,162.3,133.3,0.0,40.0,0.0
Terrell Fletcher,SDG,RB,25.0,12,5,1,1,23,1,0,153,543,3.55,5,43.0,30,188,6.27,0,1,1,5,0.0,0.0,106.0,136.0,143.0,121.0,0.0,28.0,0.0
Fred Lane,CAR,RB,23.0,14,11,0,0,0,0,0,205,717,3.5,5,15.0,12,85,7.08,0,4,2,5,0.0,0.0,106.0,118.2,123.2,112.2,0.0,26.0,0.0
Amp Lee,STL,RB,27.0,14,2,0,0,0,0,0,44,175,3.98,2,84.0,64,667,10.42,2,3,2,4,1.0,0.0,106.0,170.2,178.2,138.2,0.0,27.0,0.0
Bam Morris,2TM,RB,26.0,12,5,0,0,0,0,0,132,489,3.7,8,13.0,12,95,7.92,0,3,2,8,0.0,0.0,102.0,114.4,119.4,108.4,0.0,29.0,0.0
Ricky Proehl,STL,WR,30.0,16,11,0,0,0,0,0,1,14,14.0,0,114.0,60,771,12.85,3,0,0,3,1.0,0.0,99.0,158.5,161.5,128.5,0.0,41.0,0.0
Terry Glenn,NWE,WR,24.0,10,9,0,0,0,0,0,2,-1,-0.5,0,98.0,50,792,15.84,3,0,0,3,0.0,0.0,97.0,147.1,150.1,122.1,0.0,42.0,0.0
Erik Kramer,CHI,QB,34.0,8,8,151,250,1823,9,7,13,17,1.31,1,0.0,0,0,0.0,0,3,3,1,0.0,0.0,97.0,96.6,109.6,103.6,0.0,25.0,0.0
Edgar Bennett,CHI,RB,29.0,16,13,1,2,18,1,0,173,611,3.53,2,44.0,28,209,7.46,0,2,2,2,0.0,0.0,95.0,122.7,130.7,108.7,0.0,30.0,0.0
Skip Hicks,WAS,RB,24.0,9,5,0,0,0,0,0,122,433,3.55,8,8.0,4,23,5.75,0,0,0,8,0.0,0.0,94.0,97.6,100.6,95.6,0.0,31.0,0.0
Donald Hollas,OAK,QB,31.0,12,6,135,260,1754,10,16,29,120,4.14,1,0.0,0,0,0.0,0,10,2,1,0.0,1.0,94.0,94.2,118.2,110.2,0.0,26.0,0.0
Mike Pritchard,SEA,WR,29.0,16,16,0,0,0,0,0,1,17,17.0,0,101.0,58,742,12.79,3,1,1,3,1.0,0.0,94.0,151.9,155.9,122.9,0.0,43.0,0.0
Donnell Bennett,KAN,RB,26.0,16,10,0,0,0,0,0,148,527,3.56,5,20.0,16,91,5.69,1,4,3,6,0.0,0.0,92.0,107.8,113.8,99.8,0.0,32.0,0.0
Bubby Brister,DEN,QB,36.0,7,4,78,131,986,10,3,19,102,5.37,1,0.0,0,0,0.0,0,2,0,1,0.0,1.0,92.0,91.6,100.6,94.6,0.0,28.0,0.0
Curtis Conway,CHI,WR,27.0,15,15,0,1,0,0,0,5,48,9.6,0,104.0,54,733,13.57,3,1,2,3,0.0,0.0,92.0,146.1,151.1,119.1,0.0,44.0,0.0
Kent Graham,NYG,QB,30.0,11,6,105,205,1219,7,5,27,138,5.11,2,1.0,1,16,16.0,0,2,1,2,0.0,0.0,92.0,93.2,105.2,97.7,0.0,27.0,0.0
Shawn Jefferson,NWE,WR,29.0,16,16,0,0,0,0,0,1,15,15.0,0,79.0,34,771,22.68,2,0,0,2,0.0,0.0,91.0,124.6,127.6,107.6,0.0,45.0,0.0
Lamar Smith,NOR,RB,28.0,14,9,1,2,20,1,0,138,457,3.31,1,36.0,24,249,10.38,2,4,1,3,0.0,0.0,91.0,115.4,122.4,103.4,0.0,33.0,0.0
Charlie Jones,SDG,WR,26.0,16,11,0,0,0,0,0,4,39,9.75,0,107.0,46,699,15.2,3,1,1,3,0.0,0.0,90.0,135.8,139.8,112.8,0.0,47.0,0.0
Lamar Thomas,MIA,WR,28.0,16,2,0,0,0,0,0,0,0,0.0,0,67.0,43,603,14.02,5,0,0,5,0.0,0.0,90.0,133.3,136.3,111.8,0.0,46.0,0.0
